"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2"
"100","S30",1,9,0.00224158493206719,0.00286398088378126,1,46.5,1,1,446.112920235327,3142.47907552982,3588.59199576515,0.124314193634099,1,"FV2 vs RVK"
"105","S30",11,4,0.00224158493206719,0.00286398088378126,1,46.5,1,1,4907.2421225886,1396.65736690214,6303.89948949074,0.778445489299042,1,"FV2 vs RVK"
"110","S30",15,12,0.00224158493206719,0.00286398088378126,1,46.5,1,1,6691.69380352991,4189.97210070643,10881.6659042363,0.614951227359845,1,"FV2 vs RVK"
"115","S30",10,5,0.00224158493206719,0.00286398088378126,1,46.5,1,1,4461.12920235327,1745.82170862768,6206.95091098095,0.718731188039674,1,"FV2 vs RVK"
"120","S30",4,5,0.00224158493206719,0.00286398088378126,1,46.5,1,1,1784.45168094131,1745.82170862768,3530.27338956899,0.505471243732535,1,"FV2 vs RVK"
"125","S30",0,4,0.00224158493206719,0.00286398088378126,1,46.5,1,1,0,1396.65736690214,1396.65736690214,0,1,"FV2 vs RVK"
"130","S30",5,6,0.00224158493206719,0.00286398088378126,1,46.5,1,1,2230.56460117664,2094.98605035321,4325.55065152985,0.515671825594676,1,"FV2 vs RVK"
"135","S30",2,6,0.00224158493206719,0.00286398088378126,1,46.5,1,1,892.225840470654,2094.98605035321,2987.21189082387,0.298681805335403,1,"FV2 vs RVK"
"140","S30",11,7,0.00224158493206719,0.00286398088378126,1,46.5,1,1,4907.2421225886,2444.15039207875,7351.39251466735,0.667525521565849,1,"FV2 vs RVK"
"145","S30",8,3,0.00224158493206719,0.00286398088378126,1,46.5,1,1,3568.90336188262,1047.49302517661,4616.39638705922,0.773092919812311,1,"FV2 vs RVK"
"150","S30",2,0,0.00224158493206719,0.00286398088378126,1,46.5,1,1,892.225840470654,0,892.225840470654,1,1,"FV2 vs RVK"
"160","S30",0,1,0.00224158493206719,0.00286398088378126,1,46.5,1,1,0,349.164341725536,349.164341725536,0,1,"FV2 vs RVK"
"70","S33",0,1,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,0,378.719445986116,378.719445986116,0,2.34058626089687,"FV2 vs RVK"
"75","S33",0,1,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,0,378.719445986116,378.719445986116,0,2.34058626089687,"FV2 vs RVK"
"95","S33",1,2,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,799.842868702382,757.438891972232,1557.28176067461,0.513614741339994,2.34058626089687,"FV2 vs RVK"
"100","S33",4,4,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,3199.37147480953,1514.87778394446,4714.24925875399,0.67865980333317,2.34058626089687,"FV2 vs RVK"
"105","S33",3,5,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,2399.52860610715,1893.59722993058,4293.12583603773,0.558923427299712,2.34058626089687,"FV2 vs RVK"
"110","S33",9,9,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,7198.58581832144,3408.47501387504,10607.0608321965,0.67865980333317,2.34058626089687,"FV2 vs RVK"
"115","S33",10,18,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,7998.42868702382,6816.95002775009,14815.3787147739,0.5398733870399,2.34058626089687,"FV2 vs RVK"
"120","S33",16,19,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,12797.4858992381,7195.6694737362,19993.1553729743,0.640093354975727,2.34058626089687,"FV2 vs RVK"
"125","S33",15,16,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,11997.6430305357,6059.51113577786,18057.1541663136,0.664426017523728,2.34058626089687,"FV2 vs RVK"
"130","S33",20,8,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,15996.8573740476,3029.75556788893,19026.6129419366,0.840762221992174,2.34058626089687,"FV2 vs RVK"
"135","S33",8,4,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,6398.74294961906,1514.87778394446,7913.62073356352,0.808573365473593,2.34058626089687,"FV2 vs RVK"
"140","S33",3,3,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,2399.52860610715,1136.15833795835,3535.68694406549,0.67865980333317,2.34058626089687,"FV2 vs RVK"
"145","S33",1,0,0.00125024556588514,0.00264047703543763,1,39.2,4.20866141732284,9.85073509015257,799.842868702382,0,799.842868702382,1,2.34058626089687,"FV2 vs RVK"
"90","44",0,2,0.00264731804991357,0.00250225297734484,1,32.7,1,1,0,799.279696380744,799.279696380744,0,1,"FV2 vs RVK"
"95","44",0,3,0.00264731804991357,0.00250225297734484,1,32.7,1,1,0,1198.91954457112,1198.91954457112,0,1,"FV2 vs RVK"
"100","44",0,4,0.00264731804991357,0.00250225297734484,1,32.7,1,1,0,1598.55939276149,1598.55939276149,0,1,"FV2 vs RVK"
"105","44",3,3,0.00264731804991357,0.00250225297734484,1,32.7,1,1,1133.22235690492,1198.91954457112,2332.14190147604,0.485914839138945,1,"FV2 vs RVK"
"110","44",9,15,0.00264731804991357,0.00250225297734484,1,32.7,1,1,3399.66707071478,5994.59772285558,9394.26479357036,0.361887507476006,1,"FV2 vs RVK"
"115","44",9,9,0.00264731804991357,0.00250225297734484,1,32.7,1,1,3399.66707071478,3596.75863371335,6996.42570442813,0.485914839138945,1,"FV2 vs RVK"
"120","44",16,6,0.00264731804991357,0.00250225297734484,1,32.7,1,1,6043.8525701596,2397.83908914223,8441.69165930183,0.71595277511705,1,"FV2 vs RVK"
"125","44",6,2,0.00264731804991357,0.00250225297734484,1,32.7,1,1,2266.44471380985,799.279696380744,3065.72441019059,0.739285209810802,1,"FV2 vs RVK"
"130","44",3,0,0.00264731804991357,0.00250225297734484,1,32.7,1,1,1133.22235690492,0,1133.22235690492,1,1,"FV2 vs RVK"
"135","44",1,0,0.00264731804991357,0.00250225297734484,1,32.7,1,1,377.740785634975,0,377.740785634975,1,1,"FV2 vs RVK"
"90","53",0,2,0.00222666399553865,0.00226483693414558,2,33.5,1,1,0,883.065782726872,883.065782726872,0,1,"FV2 vs RVK"
"95","53",2,2,0.00222666399553865,0.00226483693414558,2,33.5,1,1,898.204670308231,883.065782726872,1781.2704530351,0.504249463509475,1,"FV2 vs RVK"
"100","53",1,2,0.00222666399553865,0.00226483693414558,2,33.5,1,1,449.102335154115,883.065782726872,1332.16811788099,0.337121365634001,1,"FV2 vs RVK"
"105","53",0,1,0.00222666399553865,0.00226483693414558,2,33.5,1,1,0,441.532891363436,441.532891363436,0,1,"FV2 vs RVK"
"115","53",0,1,0.00222666399553865,0.00226483693414558,2,33.5,1,1,0,441.532891363436,441.532891363436,0,1,"FV2 vs RVK"
"120","53",0,2,0.00222666399553865,0.00226483693414558,2,33.5,1,1,0,883.065782726872,883.065782726872,0,1,"FV2 vs RVK"
"125","53",0,2,0.00222666399553865,0.00226483693414558,2,33.5,1,1,0,883.065782726872,883.065782726872,0,1,"FV2 vs RVK"
"130","53",1,3,0.00222666399553865,0.00226483693414558,2,33.5,1,1,449.102335154115,1324.59867409031,1773.70100924442,0.253200698885224,1,"FV2 vs RVK"
"135","53",0,1,0.00222666399553865,0.00226483693414558,2,33.5,1,1,0,441.532891363436,441.532891363436,0,1,"FV2 vs RVK"
"95","23",1,4,0.00501663478473594,0.00238319518138412,2,40,1,1,199.336814998511,1678.41896930862,1877.75578430713,0.106156943658178,1,"FV2 vs RVK"
"100","23",9,5,0.00501663478473594,0.00238319518138412,2,40,1,1,1794.03133498659,2098.02371163577,3892.05504662237,0.46094706099892,1,"FV2 vs RVK"
"105","23",5,8,0.00501663478473594,0.00238319518138412,2,40,1,1,996.684074992552,3356.83793861723,4353.52201360979,0.228937414782046,1,"FV2 vs RVK"
"110","23",5,6,0.00501663478473594,0.00238319518138412,2,40,1,1,996.684074992552,2517.62845396293,3514.31252895548,0.283607125655608,1,"FV2 vs RVK"
"115","23",14,6,0.00501663478473594,0.00238319518138412,2,40,1,1,2790.71540997915,2517.62845396293,5308.34386394207,0.525722425206025,1,"FV2 vs RVK"
"120","23",8,13,0.00501663478473594,0.00238319518138412,2,40,1,1,1594.69451998808,5454.86165025301,7049.55617024109,0.226212045336969,1,"FV2 vs RVK"
"125","23",8,5,0.00501663478473594,0.00238319518138412,2,40,1,1,1594.69451998808,2098.02371163577,3692.71823162385,0.431848416251035,1,"FV2 vs RVK"
"130","23",6,1,0.00501663478473594,0.00238319518138412,2,40,1,1,1196.02088999106,419.604742327154,1615.62563231822,0.740283433282081,1,"FV2 vs RVK"
"135","23",0,1,0.00501663478473594,0.00238319518138412,2,40,1,1,0,419.604742327154,419.604742327154,0,1,"FV2 vs RVK"
"90","S55",1,6,0.00279029296116131,0.00239225064648101,2,44.5,1,1,358.385307177137,2508.09839212541,2866.48369930255,0.125026110305227,1,"FV2 vs RVK"
"95","S55",4,5,0.00279029296116131,0.00239225064648101,2,44.5,1,1,1433.54122870855,2090.08199343784,3523.62322214639,0.40683726333127,1,"FV2 vs RVK"
"100","S55",11,12,0.00279029296116131,0.00239225064648101,2,44.5,1,1,3942.23837894851,5016.19678425082,8958.43516319933,0.440058816872724,1,"FV2 vs RVK"
"105","S55",4,8,0.00279029296116131,0.00239225064648101,2,44.5,1,1,1433.54122870855,3344.13118950055,4777.6724182091,0.300050129691794,1,"FV2 vs RVK"
"110","S55",12,23,0.00279029296116131,0.00239225064648101,2,44.5,1,1,4300.62368612564,9614.37716981408,13915.0008559397,0.309063846323077,1,"FV2 vs RVK"
"115","S55",12,20,0.00279029296116131,0.00239225064648101,2,44.5,1,1,4300.62368612564,8360.32797375137,12660.951659877,0.339676179299733,1,"FV2 vs RVK"
"120","S55",19,18,0.00279029296116131,0.00239225064648101,2,44.5,1,1,6809.3208363656,7524.29517637624,14333.6160127418,0.4750595265223,1,"FV2 vs RVK"
"125","S55",16,23,0.00279029296116131,0.00239225064648101,2,44.5,1,1,5734.16491483419,9614.37716981408,15348.5420846483,0.373596715779901,1,"FV2 vs RVK"
"130","S55",11,12,0.00279029296116131,0.00239225064648101,2,44.5,1,1,3942.23837894851,5016.19678425082,8958.43516319933,0.440058816872724,1,"FV2 vs RVK"
"135","S55",2,7,0.00279029296116131,0.00239225064648101,2,44.5,1,1,716.770614354274,2926.11479081298,3642.88540516726,0.196759034291216,1,"FV2 vs RVK"
"140","S55",2,1,0.00279029296116131,0.00239225064648101,2,44.5,1,1,716.770614354274,418.016398687569,1134.78701304184,0.631634488337103,1,"FV2 vs RVK"
"145","S55",0,1,0.00279029296116131,0.00239225064648101,2,44.5,1,1,0,418.016398687569,418.016398687569,0,1,"FV2 vs RVK"
"65","24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK"
"75","24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK"
"80","24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK"
"85","24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK"
"90","24",1,6,0.00486817206534543,0.00236042182609399,2,45.6,1,1,205.415911060047,2541.91853916584,2747.33445022588,0.0747691679996069,1,"FV2 vs RVK"
"95","24",2,16,0.00486817206534543,0.00236042182609399,2,45.6,1,1,410.831822120093,6778.44943777556,7189.28125989566,0.057145047921808,1,"FV2 vs RVK"
"100","24",3,13,0.00486817206534543,0.00236042182609399,2,45.6,1,1,616.24773318014,5507.49016819264,6123.73790137278,0.100632610850636,1,"FV2 vs RVK"
"105","24",9,8,0.00486817206534543,0.00236042182609399,2,45.6,1,1,1848.74319954042,3389.22471888778,5237.9679184282,0.352950462532651,1,"FV2 vs RVK"
"110","24",12,10,0.00486817206534543,0.00236042182609399,2,45.6,1,1,2464.99093272056,4236.53089860973,6701.52183133028,0.367825546907343,1,"FV2 vs RVK"
"115","24",12,16,0.00486817206534543,0.00236042182609399,2,45.6,1,1,2464.99093272056,6778.44943777556,9243.44037049612,0.266674618315113,1,"FV2 vs RVK"
"120","24",12,14,0.00486817206534543,0.00236042182609399,2,45.6,1,1,2464.99093272056,5931.14325805362,8396.13419077418,0.293586414498846,1,"FV2 vs RVK"
"125","24",5,9,0.00486817206534543,0.00236042182609399,2,45.6,1,1,1027.07955530023,3812.87780874875,4839.95736404899,0.212208389050974,1,"FV2 vs RVK"
"130","24",8,9,0.00486817206534543,0.00236042182609399,2,45.6,1,1,1643.32728848037,3812.87780874875,5456.20509722913,0.301185028641045,1,"FV2 vs RVK"
"135","24",2,3,0.00486817206534543,0.00236042182609399,2,45.6,1,1,410.831822120093,1270.95926958292,1681.79109170301,0.244282315530687,1,"FV2 vs RVK"
"140","24",3,0,0.00486817206534543,0.00236042182609399,2,45.6,1,1,616.24773318014,0,616.24773318014,1,1,"FV2 vs RVK"
"90","2",1,0,0.00435847297569967,0.00242176128802496,2,38.7,1,1,229.438155421732,0,229.438155421732,1,1,"FV2 vs RVK"
"95","2",7,4,0.00435847297569967,0.00242176128802496,2,38.7,1,1,1606.06708795213,1651.6904534642,3257.75754141633,0.492997734648441,1,"FV2 vs RVK"
"100","2",7,0,0.00435847297569967,0.00242176128802496,2,38.7,1,1,1606.06708795213,0,1606.06708795213,1,1,"FV2 vs RVK"
"105","2",3,3,0.00435847297569967,0.00242176128802496,2,38.7,1,1,688.314466265197,1238.76784009815,1927.08230636335,0.357179589056647,1,"FV2 vs RVK"
"110","2",9,3,0.00435847297569967,0.00242176128802496,2,38.7,1,1,2064.94339879559,1238.76784009815,3303.71123889374,0.625037495555163,1,"FV2 vs RVK"
"115","2",10,5,0.00435847297569967,0.00242176128802496,2,38.7,1,1,2294.38155421732,2064.61306683025,4358.99462104758,0.526355674572024,1,"FV2 vs RVK"
"120","2",19,7,0.00435847297569967,0.00242176128802496,2,38.7,1,1,4359.32495301291,2890.45829356235,7249.78324657527,0.601304177621065,1,"FV2 vs RVK"
"125","2",14,5,0.00435847297569967,0.00242176128802496,2,38.7,1,1,3212.13417590425,2064.61306683025,5276.7472427345,0.608733757397041,1,"FV2 vs RVK"
"130","2",7,1,0.00435847297569967,0.00242176128802496,2,38.7,1,1,1606.06708795213,412.922613366051,2018.98970131818,0.79548057471692,1,"FV2 vs RVK"
"135","2",2,0,0.00435847297569967,0.00242176128802496,2,38.7,1,1,458.876310843465,0,458.876310843465,1,1,"FV2 vs RVK"
"90","7",2,2,0.00458035989197675,0.00268645725446973,2,31.5,1,1,436.646911414827,744.474901535245,1181.12181295007,0.369688296860948,1,"FV2 vs RVK"
"95","7",1,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,218.323455707413,1116.71235230287,1335.03580801028,0.163533782687672,1,"FV2 vs RVK"
"100","7",1,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,218.323455707413,1116.71235230287,1335.03580801028,0.163533782687672,1,"FV2 vs RVK"
"105","7",6,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,1309.94073424448,1116.71235230287,2426.65308654735,0.539813763041123,1,"FV2 vs RVK"
"110","7",11,5,0.00458035989197675,0.00268645725446973,2,31.5,1,1,2401.55801278155,1861.18725383811,4262.74526661966,0.563382952199246,1,"FV2 vs RVK"
"115","7",4,6,0.00458035989197675,0.00268645725446973,2,31.5,1,1,873.293822829654,2233.42470460574,3106.71852743539,0.281098469371334,1,"FV2 vs RVK"
"120","7",3,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,654.97036712224,1116.71235230287,1771.68271942511,0.369688296860948,1,"FV2 vs RVK"
"125","7",0,1,0.00458035989197675,0.00268645725446973,2,31.5,1,1,0,372.237450767623,372.237450767623,0,1,"FV2 vs RVK"
"95","39",2,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,447.304564667551,0,447.304564667551,1,1,"FV2 vs RVK"
"110","39",1,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,223.652282333775,0,223.652282333775,1,1,"FV2 vs RVK"
"115","39",2,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,447.304564667551,0,447.304564667551,1,1,"FV2 vs RVK"
"120","39",4,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,894.609129335102,0,894.609129335102,1,1,"FV2 vs RVK"
"125","39",3,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,670.956847001326,0,670.956847001326,1,1,"FV2 vs RVK"
"130","39",3,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,670.956847001326,0,670.956847001326,1,1,"FV2 vs RVK"
"95","14",0,1,0.00540278415092646,0.00265469935348304,2,24.55,1,1,0,376.690489899722,376.690489899722,0,1,"FV2 vs RVK"
"100","14",0,2,0.00540278415092646,0.00265469935348304,2,24.55,1,1,0,753.380979799443,753.380979799443,0,1,"FV2 vs RVK"
"105","14",2,0,0.00540278415092646,0.00265469935348304,2,24.55,1,1,370.179511920173,0,370.179511920173,1,1,"FV2 vs RVK"
"110","14",2,6,0.00540278415092646,0.00265469935348304,2,24.55,1,1,370.179511920173,2260.14293939833,2630.3224513185,0.140735411255229,1,"FV2 vs RVK"
"115","14",1,4,0.00540278415092646,0.00265469935348304,2,24.55,1,1,185.089755960086,1506.76195959889,1691.85171555897,0.109400696442793,1,"FV2 vs RVK"
"120","14",11,8,0.00540278415092646,0.00265469935348304,2,24.55,1,1,2035.98731556095,3013.52391919777,5049.51123475872,0.403204829320126,1,"FV2 vs RVK"
"125","14",5,2,0.00540278415092646,0.00265469935348304,2,24.55,1,1,925.448779800431,753.380979799443,1678.82975959987,0.551246351518691,1,"FV2 vs RVK"
"130","14",3,2,0.00540278415092646,0.00265469935348304,2,24.55,1,1,555.269267880259,753.380979799443,1308.6502476797,0.424306852701688,1,"FV2 vs RVK"
"135","14",2,0,0.00540278415092646,0.00265469935348304,2,24.55,1,1,370.179511920173,0,370.179511920173,1,1,"FV2 vs RVK"
"125","T1",0,1,0.00472493211252538,0.00261221465125436,3,29,1,1,0,382.816932567088,382.816932567088,0,1,"FV2 vs RVK"
"145","T1",1,0,0.00472493211252538,0.00261221465125436,3,29,1,1,211.643252471096,0,211.643252471096,1,1,"FV2 vs RVK"
"95","T2",2,3,0.00467507981955957,0.00245052741619276,3,34.9,1,1,427.800182497936,1224.22625438769,1652.02643688562,0.258954804200603,1,"FV2 vs RVK"
"100","T2",0,1,0.00467507981955957,0.00245052741619276,3,34.9,1,1,0,408.075418129229,408.075418129229,0,1,"FV2 vs RVK"
"105","T2",1,0,0.00467507981955957,0.00245052741619276,3,34.9,1,1,213.900091248968,0,213.900091248968,1,1,"FV2 vs RVK"
"110","T2",3,2,0.00467507981955957,0.00245052741619276,3,34.9,1,1,641.700273746903,816.150836258458,1457.85111000536,0.440168594270607,1,"FV2 vs RVK"
"115","T2",6,8,0.00467507981955957,0.00245052741619276,3,34.9,1,1,1283.40054749381,3264.60334503383,4548.00389252764,0.282189852476255,1,"FV2 vs RVK"
"120","T2",7,1,0.00467507981955957,0.00245052741619276,3,34.9,1,1,1497.30063874277,408.075418129229,1905.376056872,0.785829460458764,1,"FV2 vs RVK"
"125","T2",7,1,0.00467507981955957,0.00245052741619276,3,34.9,1,1,1497.30063874277,408.075418129229,1905.376056872,0.785829460458764,1,"FV2 vs RVK"
"130","T2",2,0,0.00467507981955957,0.00245052741619276,3,34.9,1,1,427.800182497936,0,427.800182497936,1,1,"FV2 vs RVK"
"75","T3",0,1,0.004786350960805,0.00237890401737319,3,36.45,1,1,0,420.361642460973,420.361642460973,0,1,"FV2 vs RVK"
"95","T3",4,1,0.004786350960805,0.00237890401737319,3,36.45,1,1,835.709715554845,420.361642460973,1256.07135801582,0.665336177138051,1,"FV2 vs RVK"
"100","T3",3,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,626.782286666133,840.723284921946,1467.50557158808,0.427107262010497,1,"FV2 vs RVK"
"105","T3",1,1,0.004786350960805,0.00237890401737319,3,36.45,1,1,208.927428888711,420.361642460973,629.289071349684,0.332005493819571,1,"FV2 vs RVK"
"110","T3",11,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,2298.20171777582,840.723284921946,3138.92500269777,0.732162035028113,1,"FV2 vs RVK"
"115","T3",13,3,0.004786350960805,0.00237890401737319,3,36.45,1,1,2716.05657555325,1261.08492738292,3977.14150293616,0.682916756556962,1,"FV2 vs RVK"
"120","T3",15,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,3133.91143333067,840.723284921946,3974.63471825261,0.788477849030726,1,"FV2 vs RVK"
"125","T3",2,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,417.854857777422,840.723284921946,1258.57814269937,0.332005493819571,1,"FV2 vs RVK"
"130","T3",2,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,417.854857777422,840.723284921946,1258.57814269937,0.332005493819571,1,"FV2 vs RVK"
"135","T3",1,0,0.004786350960805,0.00237890401737319,3,36.45,1,1,208.927428888711,0,208.927428888711,1,1,"FV2 vs RVK"
"85","12",1,1,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,405.662114447933,626.37674483212,0.352367217022628,1,"FV2 vs RVK"
"90","12",1,9,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,3650.9590300314,3871.67366041559,0.0570075501560985,1,"FV2 vs RVK"
"95","12",3,34,0.00453073726131951,0.00246510572317285,3,37.25,1,1,662.143891152561,13792.5118912297,14454.6557823823,0.0458083472288285,1,"FV2 vs RVK"
"100","12",0,21,0.00453073726131951,0.00246510572317285,3,37.25,1,1,0,8518.9044034066,8518.9044034066,0,1,"FV2 vs RVK"
"105","12",9,3,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1986.43167345768,1216.9863433438,3203.41801680148,0.620097553000928,1,"FV2 vs RVK"
"110","12",8,4,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1765.7170430735,1622.64845779173,3388.36550086523,0.521111740342834,1,"FV2 vs RVK"
"115","12",7,5,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1545.00241268931,2028.31057223967,3573.31298492898,0.43237254033039,1,"FV2 vs RVK"
"120","12",5,4,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1103.57315192094,1622.64845779173,2726.22160971267,0.404799502721735,1,"FV2 vs RVK"
"125","12",5,3,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1103.57315192094,1216.9863433438,2320.55949526474,0.475563395022991,1,"FV2 vs RVK"
"130","12",6,3,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1324.28778230512,1216.9863433438,2541.27412564892,0.521111740342834,1,"FV2 vs RVK"
"135","12",1,0,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,0,220.714630384187,1,1,"FV2 vs RVK"
"140","12",1,0,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,0,220.714630384187,1,1,"FV2 vs RVK"
"65","28",0,2,0.00472747436211009,0.0024720291889449,3,38,1,1,0,809.051935528977,809.051935528977,0,1,"FV2 vs RVK"
"70","28",0,2,0.00472747436211009,0.0024720291889449,3,38,1,1,0,809.051935528977,809.051935528977,0,1,"FV2 vs RVK"
"85","28",0,4,0.00472747436211009,0.0024720291889449,3,38,1,1,0,1618.10387105795,1618.10387105795,0,1,"FV2 vs RVK"
"90","28",1,27,0.00472747436211009,0.0024720291889449,3,38,1,1,211.529439062606,10922.2011296412,11133.7305687038,0.0189989723352209,1,"FV2 vs RVK"
"95","28",8,54,0.00472747436211009,0.0024720291889449,3,38,1,1,1692.23551250085,21844.4022592824,23536.6377717832,0.0718979290461604,1,"FV2 vs RVK"
"100","28",12,19,0.00472747436211009,0.0024720291889449,3,38,1,1,2538.35326875127,7685.99338752528,10224.3466562766,0.248265571785266,1,"FV2 vs RVK"
"105","28",4,4,0.00472747436211009,0.0024720291889449,3,38,1,1,846.117756250425,1618.10387105795,2464.22162730838,0.343361062525298,1,"FV2 vs RVK"
"110","28",6,3,0.00472747436211009,0.0024720291889449,3,38,1,1,1269.17663437564,1213.57790329346,2482.7545376691,0.511196985090272,1,"FV2 vs RVK"
"115","28",1,2,0.00472747436211009,0.0024720291889449,3,38,1,1,211.529439062606,809.051935528977,1020.58137459158,0.207263667874849,1,"FV2 vs RVK"
"120","28",4,2,0.00472747436211009,0.0024720291889449,3,38,1,1,846.117756250425,809.051935528977,1655.1696917794,0.511196985090272,1,"FV2 vs RVK"
"125","28",7,1,0.00472747436211009,0.0024720291889449,3,38,1,1,1480.70607343824,404.525967764488,1885.23204120273,0.785423778652515,1,"FV2 vs RVK"
"130","28",3,1,0.00472747436211009,0.0024720291889449,3,38,1,1,634.588317187818,404.525967764488,1039.11428495231,0.610701177317512,1,"FV2 vs RVK"
"135","28",0,1,0.00472747436211009,0.0024720291889449,3,38,1,1,0,404.525967764488,404.525967764488,0,1,"FV2 vs RVK"
"140","28",5,0,0.00472747436211009,0.0024720291889449,3,38,1,1,1057.64719531303,0,1057.64719531303,1,1,"FV2 vs RVK"
"85","48",0,1,0.00459556644047346,0.00240858583274726,3,35.15,1,1,0,415.181384198125,415.181384198125,0,1,"FV2 vs RVK"
"90","48",4,6,0.00459556644047346,0.00240858583274726,3,35.15,1,1,870.404127937686,2491.08830518875,3361.49243312644,0.258933835269159,1,"FV2 vs RVK"
"95","48",14,9,0.00459556644047346,0.00240858583274726,3,35.15,1,1,3046.4144477819,3736.63245778313,6783.04690556502,0.449121831264726,1,"FV2 vs RVK"
"100","48",11,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,2393.61135182864,0,2393.61135182864,1,1,"FV2 vs RVK"
"105","48",6,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1305.60619190653,0,1305.60619190653,1,1,"FV2 vs RVK"
"110","48",3,2,0.00459556644047346,0.00240858583274726,3,35.15,1,1,652.803095953264,830.36276839625,1483.16586434951,0.440141666987171,1,"FV2 vs RVK"
"115","48",7,1,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1523.20722389095,415.181384198125,1938.38860808907,0.785811068809662,1,"FV2 vs RVK"
"120","48",6,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1305.60619190653,0,1305.60619190653,1,1,"FV2 vs RVK"
"125","48",12,1,0.00459556644047346,0.00240858583274726,3,35.15,1,1,2611.21238381306,415.181384198125,3026.39376801118,0.862813164437963,1,"FV2 vs RVK"
"130","48",5,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1088.00515992211,0,1088.00515992211,1,1,"FV2 vs RVK"
"135","48",2,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,435.202063968843,0,435.202063968843,1,1,"FV2 vs RVK"
"145","48",2,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,435.202063968843,0,435.202063968843,1,1,"FV2 vs RVK"
"65","60",0,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV2 vs RVK"
"80","60",0,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV2 vs RVK"
"90","60",1,15,0.00377306618965238,0.00234089194561176,3,30.3,1,1,265.036431839573,6407.81392243202,6672.8503542716,0.0397186236418311,1,"FV2 vs RVK"
"95","60",2,10,0.00377306618965238,0.00234089194561176,3,30.3,1,1,530.072863679145,4271.87594828802,4801.94881196716,0.110387029190758,1,"FV2 vs RVK"
"100","60",3,4,0.00377306618965238,0.00234089194561176,3,30.3,1,1,795.109295518718,1708.75037931521,2503.85967483392,0.317553456972965,1,"FV2 vs RVK"
