"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2","cpuetotalN","sl","septh","res"
65,"24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK",42.3653089860973,-2.5995354813682,1.26388387524127,-2.10136692153027
75,"24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK",42.3653089860973,-2.07542931491825,1.26388387524127,-2.93456029995759
80,"24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK",42.3653089860973,-1.81337623169328,1.26388387524127,-3.43623745697981
85,"24",0,1,0.00486817206534543,0.00236042182609399,2,45.6,1,1,0,423.653089860973,423.653089860973,0,1,"FV2 vs RVK",42.3653089860973,-1.55132314846831,1.26388387524127,-3.98865879842539
90,"24",1,6,0.00486817206534543,0.00236042182609399,2,45.6,1,1,205.415911060047,2541.91853916584,2747.33445022588,0.0747691679996069,1,"FV2 vs RVK",274.733445022588,-1.28927006524334,1.26388387524127,-6.49555193899305
95,"24",2,16,0.00486817206534543,0.00236042182609399,2,45.6,1,1,410.831822120093,6778.44943777556,7189.28125989566,0.057145047921808,1,"FV2 vs RVK",718.928125989566,-1.02721698201836,1.26388387524127,-14.9693897467251
100,"24",3,13,0.00486817206534543,0.00236042182609399,2,45.6,1,1,616.24773318014,5507.49016819264,6123.73790137278,0.100632610850636,1,"FV2 vs RVK",612.373790137278,-0.765163898793391,1.26388387524127,-13.3186933270428
105,"24",9,8,0.00486817206534543,0.00236042182609399,2,45.6,1,1,1848.74319954042,3389.22471888778,5237.9679184282,0.352950462532651,1,"FV2 vs RVK",523.79679184282,-0.503110815568419,1.26388387524127,-1.55009230716069
110,"24",12,10,0.00486817206534543,0.00236042182609399,2,45.6,1,1,2464.99093272056,4236.53089860973,6701.52183133028,0.367825546907343,1,"FV2 vs RVK",670.152183133028,-0.241057732343447,1.26388387524127,-3.70941234254923
115,"24",12,16,0.00486817206534543,0.00236042182609399,2,45.6,1,1,2464.99093272056,6778.44943777556,9243.44037049612,0.266674618315113,1,"FV2 vs RVK",924.344037049612,0.0209953508815257,1.26388387524127,-13.5667020920532
120,"24",12,14,0.00486817206534543,0.00236042182609399,2,45.6,1,1,2464.99093272056,5931.14325805362,8396.13419077418,0.293586414498846,1,"FV2 vs RVK",839.613419077418,0.283048434106498,1.26388387524127,-13.4767529507795
125,"24",5,9,0.00486817206534543,0.00236042182609399,2,45.6,1,1,1027.07955530023,3812.87780874875,4839.95736404899,0.212208389050974,1,"FV2 vs RVK",483.995736404899,0.54510151733147,1.26388387524127,-15.3188202902817
130,"24",8,9,0.00486817206534543,0.00236042182609399,2,45.6,1,1,1643.32728848037,3812.87780874875,5456.20509722913,0.301185028641045,1,"FV2 vs RVK",545.620509722913,0.807154600556442,1.26388387524127,-12.7501350683291
135,"24",2,3,0.00486817206534543,0.00236042182609399,2,45.6,1,1,410.831822120093,1270.95926958292,1681.79109170301,0.244282315530687,1,"FV2 vs RVK",168.179109170301,1.06920768378141,1.26388387524127,-8.8513589384124
140,"24",3,0,0.00486817206534543,0.00236042182609399,2,45.6,1,1,616.24773318014,0,616.24773318014,1,1,"FV2 vs RVK",61.624773318014,1.33126076700639,1.26388387524127,8.2250271451349
90,"2",1,0,0.00435847297569967,0.00242176128802496,2,38.7,1,1,229.438155421732,0,229.438155421732,1,1,"FV2 vs RVK",22.9438155421732,-1.28927006524334,0.345718645662089,8.34289403148025
95,"2",7,4,0.00435847297569967,0.00242176128802496,2,38.7,1,1,1606.06708795213,1651.6904534642,3257.75754141633,0.492997734648441,1,"FV2 vs RVK",325.775754141633,-1.02721698201836,0.345718645662089,8.41038248620148
100,"2",7,0,0.00435847297569967,0.00242176128802496,2,38.7,1,1,1606.06708795213,0,1606.06708795213,1,1,"FV2 vs RVK",160.606708795213,-0.765163898793391,0.345718645662089,18.8819523747628
105,"2",3,3,0.00435847297569967,0.00242176128802496,2,38.7,1,1,688.314466265197,1238.76784009815,1927.08230636335,0.357179589056647,1,"FV2 vs RVK",192.708230636335,-0.503110815568419,0.345718645662089,-0.818267296714665
110,"2",9,3,0.00435847297569967,0.00242176128802496,2,38.7,1,1,2064.94339879559,1238.76784009815,3303.71123889374,0.625037495555163,1,"FV2 vs RVK",330.371123889374,-0.241057732343447,0.345718645662089,6.81218344711956
115,"2",10,5,0.00435847297569967,0.00242176128802496,2,38.7,1,1,2294.38155421732,2064.61306683025,4358.99462104758,0.526355674572024,1,"FV2 vs RVK",435.899462104758,0.0209953508815257,0.345718645662089,1.73247877016246
120,"2",19,7,0.00435847297569967,0.00242176128802496,2,38.7,1,1,4359.32495301291,2890.45829356235,7249.78324657527,0.601304177621065,1,"FV2 vs RVK",724.978324657527,0.283048434106498,0.345718645662089,4.22392566907383
125,"2",14,5,0.00435847297569967,0.00242176128802496,2,38.7,1,1,3212.13417590425,2064.61306683025,5276.7472427345,0.608733757397041,1,"FV2 vs RVK",527.67472427345,0.54510151733147,0.345718645662089,2.61304462372071
130,"2",7,1,0.00435847297569967,0.00242176128802496,2,38.7,1,1,1606.06708795213,412.922613366051,2018.98970131818,0.79548057471692,1,"FV2 vs RVK",201.898970131818,0.807154600556442,0.345718645662089,6.71578551392969
135,"2",2,0,0.00435847297569967,0.00242176128802496,2,38.7,1,1,458.876310843465,0,458.876310843465,1,1,"FV2 vs RVK",45.8876310843465,1.06920768378141,0.345718645662089,7.06859445885652
90,"7",2,2,0.00458035989197675,0.00268645725446973,2,31.5,1,1,436.646911414827,744.474901535245,1181.12181295007,0.369688296860948,1,"FV2 vs RVK",118.112181295007,-1.28927006524334,-0.612366811290104,3.70448157483182
95,"7",1,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,218.323455707413,1116.71235230287,1335.03580801028,0.163533782687672,1,"FV2 vs RVK",133.503580801028,-1.02721698201836,-0.612366811290104,-2.99353020194512
100,"7",1,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,218.323455707413,1116.71235230287,1335.03580801028,0.163533782687672,1,"FV2 vs RVK",133.503580801028,-0.765163898793391,-0.612366811290104,-4.33832463765305
105,"7",6,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,1309.94073424448,1116.71235230287,2426.65308654735,0.539813763041123,1,"FV2 vs RVK",242.665308654735,-0.503110815568419,-0.612366811290104,4.85266381216869
110,"7",11,5,0.00458035989197675,0.00268645725446973,2,31.5,1,1,2401.55801278155,1861.18725383811,4262.74526661966,0.563382952199246,1,"FV2 vs RVK",426.274526661966,-0.241057732343447,-0.612366811290104,5.17494441973105
115,"7",4,6,0.00458035989197675,0.00268645725446973,2,31.5,1,1,873.293822829654,2233.42470460574,3106.71852743539,0.281098469371334,1,"FV2 vs RVK",310.671852743539,0.0209953508815257,-0.612366811290104,-7.32560425984781
120,"7",3,3,0.00458035989197675,0.00268645725446973,2,31.5,1,1,654.97036712224,1116.71235230287,1771.68271942511,0.369688296860948,1,"FV2 vs RVK",177.168271942511,0.283048434106498,-0.612366811290104,-4.10693726064006
125,"7",0,1,0.00458035989197675,0.00268645725446973,2,31.5,1,1,0,372.237450767623,372.237450767623,0,1,"FV2 vs RVK",37.2237450767623,0.54510151733147,-0.612366811290104,-7.73659166671091
95,"39",2,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,447.304564667551,0,447.304564667551,1,1,"FV2 vs RVK",44.7304564667551,-1.02721698201836,-1.30431741908891,10.7759164525659
110,"39",1,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,223.652282333775,0,223.652282333775,1,1,"FV2 vs RVK",22.3652282333775,-0.241057732343447,-1.30431741908891,6.07354373502002
115,"39",2,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,447.304564667551,0,447.304564667551,1,1,"FV2 vs RVK",44.7304564667551,0.0209953508815257,-1.30431741908891,8.04722322626188
120,"39",4,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,894.609129335102,0,894.609129335102,1,1,"FV2 vs RVK",89.4609129335102,0.283048434106498,-1.30431741908891,10.7642071087595
125,"39",3,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,670.956847001326,0,670.956847001326,1,1,"FV2 vs RVK",67.0956847001326,0.54510151733147,-1.30431741908891,8.92333492235847
130,"39",3,0,0.00447122644832935,0.00262087435975709,2,26.3,1,1,670.956847001326,0,670.956847001326,1,1,"FV2 vs RVK",67.0956847001326,0.807154600556442,-1.30431741908891,8.66348730104206
95,"14",0,1,0.00540278415092646,0.00265469935348304,2,24.55,1,1,0,376.690489899722,376.690489899722,0,1,"FV2 vs RVK",37.6690489899722,-1.02721698201836,-1.53718541209812,-4.90183048043918
100,"14",0,2,0.00540278415092646,0.00265469935348304,2,24.55,1,1,0,753.380979799443,753.380979799443,0,1,"FV2 vs RVK",75.3380979799443,-0.765163898793391,-1.53718541209812,-7.76193348980248
105,"14",2,0,0.00540278415092646,0.00265469935348304,2,24.55,1,1,370.179511920173,0,370.179511920173,1,1,"FV2 vs RVK",37.0179511920173,-0.503110815568419,-1.53718541209812,8.39807840877967
110,"14",2,6,0.00540278415092646,0.00265469935348304,2,24.55,1,1,370.179511920173,2260.14293939833,2630.3224513185,0.140735411255229,1,"FV2 vs RVK",263.03224513185,-0.241057732343447,-1.53718541209812,-10.3973660619299
115,"14",1,4,0.00540278415092646,0.00265469935348304,2,24.55,1,1,185.089755960086,1506.76195959889,1691.85171555897,0.109400696442793,1,"FV2 vs RVK",169.185171555897,0.0209953508815257,-1.53718541209812,-10.4818968277813
120,"14",11,8,0.00540278415092646,0.00265469935348304,2,24.55,1,1,2035.98731556095,3013.52391919777,5049.51123475872,0.403204829320126,1,"FV2 vs RVK",504.951123475872,0.283048434106498,-1.53718541209812,-5.40939385903043
125,"14",5,2,0.00540278415092646,0.00265469935348304,2,24.55,1,1,925.448779800431,753.380979799443,1678.82975959987,0.551246351518691,1,"FV2 vs RVK",167.882975959987,0.54510151733147,-1.53718541209812,-0.0316004282405844
130,"14",3,2,0.00540278415092646,0.00265469935348304,2,24.55,1,1,555.269267880259,753.380979799443,1308.6502476797,0.424306852701688,1,"FV2 vs RVK",130.86502476797,0.807154600556442,-1.53718541209812,-3.38155236844321
135,"14",2,0,0.00540278415092646,0.00265469935348304,2,24.55,1,1,370.179511920173,0,370.179511920173,1,1,"FV2 vs RVK",37.0179511920173,1.06920768378141,-1.53718541209812,6.34879692945091
125,"T1",0,1,0.00472493211252538,0.00261221465125436,3,29,1,1,0,382.816932567088,382.816932567088,0,1,"FV2 vs RVK",38.2816932567088,0.54510151733147,-0.945035372731838,-7.84576349485987
145,"T1",1,0,0.00472493211252538,0.00261221465125436,3,29,1,1,211.643252471096,0,211.643252471096,1,1,"FV2 vs RVK",21.1643252471096,1.59331385023136,-0.945035372731838,4.93097374448338
95,"T2",2,3,0.00467507981955957,0.00245052741619276,3,34.9,1,1,427.800182497936,1224.22625438769,1652.02643688562,0.258954804200603,1,"FV2 vs RVK",165.202643688562,-1.02721698201836,-0.159937567729346,-0.409662295874544
100,"T2",0,1,0.00467507981955957,0.00245052741619276,3,34.9,1,1,0,408.075418129229,408.075418129229,0,1,"FV2 vs RVK",40.8075418129229,-0.765163898793391,-0.159937567729346,-5.7125867522573
105,"T2",1,0,0.00467507981955957,0.00245052741619276,3,34.9,1,1,213.900091248968,0,213.900091248968,1,1,"FV2 vs RVK",21.3900091248968,-0.503110815568419,-0.159937567729346,6.3837992413434
110,"T2",3,2,0.00467507981955957,0.00245052741619276,3,34.9,1,1,641.700273746903,816.150836258458,1457.85111000536,0.440168594270607,1,"FV2 vs RVK",145.785111000536,-0.241057732343447,-0.159937567729346,0.0435419724112625
115,"T2",6,8,0.00467507981955957,0.00245052741619276,3,34.9,1,1,1283.40054749381,3264.60334503383,4548.00389252764,0.282189852476255,1,"FV2 vs RVK",454.800389252764,0.0209953508815257,-0.159937567729346,-8.8142704456744
120,"T2",7,1,0.00467507981955957,0.00245052741619276,3,34.9,1,1,1497.30063874277,408.075418129229,1905.376056872,0.785829460458764,1,"FV2 vs RVK",190.5376056872,0.283048434106498,-0.159937567729346,7.51349136020954
125,"T2",7,1,0.00467507981955957,0.00245052741619276,3,34.9,1,1,1497.30063874277,408.075418129229,1905.376056872,0.785829460458764,1,"FV2 vs RVK",190.5376056872,0.54510151733147,-0.159937567729346,6.73557210338924
130,"T2",2,0,0.00467507981955957,0.00245052741619276,3,34.9,1,1,427.800182497936,0,427.800182497936,1,1,"FV2 vs RVK",42.7800182497936,0.807154600556442,-0.159937567729346,6.91776701647515
75,"T3",0,1,0.004786350960805,0.00237890401737319,3,36.45,1,1,0,420.361642460973,420.361642460973,0,1,"FV2 vs RVK",42.0361642460973,-2.07542931491825,0.0463169403645291,-2.92313847284844
95,"T3",4,1,0.004786350960805,0.00237890401737319,3,36.45,1,1,835.709715554845,420.361642460973,1256.07135801582,0.665336177138051,1,"FV2 vs RVK",125.607135801582,-1.02721698201836,0.0463169403645291,9.14504900529734
100,"T3",3,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,626.782286666133,840.723284921946,1467.50557158808,0.427107262010497,1,"FV2 vs RVK",146.750557158808,-0.765163898793391,0.0463169403645291,2.46197284854644
105,"T3",1,1,0.004786350960805,0.00237890401737319,3,36.45,1,1,208.927428888711,420.361642460973,629.289071349684,0.332005493819571,1,"FV2 vs RVK",62.9289071349684,-0.503110815568419,0.0463169403645291,-0.884228813935895
110,"T3",11,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,2298.20171777582,840.723284921946,3138.92500269777,0.732162035028113,1,"FV2 vs RVK",313.892500269777,-0.241057732343447,0.0463169403645291,10.5477939493327
115,"T3",13,3,0.004786350960805,0.00237890401737319,3,36.45,1,1,2716.05657555325,1261.08492738292,3977.14150293616,0.682916756556962,1,"FV2 vs RVK",397.714150293616,0.0209953508815257,0.0463169403645291,7.97833233978348
120,"T3",15,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,3133.91143333067,840.723284921946,3974.63471825261,0.788477849030726,1,"FV2 vs RVK",397.463471825261,0.283048434106498,0.0463169403645291,10.968939443312
125,"T3",2,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,417.854857777422,840.723284921946,1258.57814269937,0.332005493819571,1,"FV2 vs RVK",125.857814269937,0.54510151733147,0.0463169403645291,-4.97868464593101
130,"T3",2,2,0.004786350960805,0.00237890401737319,3,36.45,1,1,417.854857777422,840.723284921946,1258.57814269937,0.332005493819571,1,"FV2 vs RVK",125.857814269937,0.807154600556442,0.0463169403645291,-5.41201178670677
135,"T3",1,0,0.004786350960805,0.00237890401737319,3,36.45,1,1,208.927428888711,0,208.927428888711,1,1,"FV2 vs RVK",20.8927428888711,1.06920768378141,0.0463169403645291,4.76961118067741
85,"12",1,1,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,405.662114447933,626.37674483212,0.352367217022628,1,"FV2 vs RVK",62.637674483212,-1.55132314846831,0.152770880025883,3.44297181194166
90,"12",1,9,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,3650.9590300314,3871.67366041559,0.0570075501560985,1,"FV2 vs RVK",387.167366041559,-1.28927006524334,0.152770880025883,-8.86087119095306
95,"12",3,34,0.00453073726131951,0.00246510572317285,3,37.25,1,1,662.143891152561,13792.5118912297,14454.6557823823,0.0458083472288285,1,"FV2 vs RVK",1445.46557823823,-1.02721698201836,0.152770880025883,-22.6718054748835
100,"12",0,21,0.00453073726131951,0.00246510572317285,3,37.25,1,1,0,8518.9044034066,8518.9044034066,0,1,"FV2 vs RVK",851.89044034066,-0.765163898793391,0.152770880025883,-26.1008387508341
105,"12",9,3,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1986.43167345768,1216.9863433438,3203.41801680148,0.620097553000928,1,"FV2 vs RVK",320.341801680148,-0.503110815568419,0.152770880025883,8.46460269994734
110,"12",8,4,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1765.7170430735,1622.64845779173,3388.36550086523,0.521111740342834,1,"FV2 vs RVK",338.836550086523,-0.241057732343447,0.152770880025883,3.05526363457277
115,"12",7,5,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1545.00241268931,2028.31057223967,3573.31298492898,0.43237254033039,1,"FV2 vs RVK",357.331298492898,0.0209953508815257,0.152770880025883,-1.98974268092095
120,"12",5,4,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1103.57315192094,1622.64845779173,2726.22160971267,0.404799502721735,1,"FV2 vs RVK",272.622160971267,0.283048434106498,0.152770880025883,-3.92161548692237
125,"12",5,3,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1103.57315192094,1216.9863433438,2320.55949526474,0.475563395022991,1,"FV2 vs RVK",232.055949526474,0.54510151733147,0.152770880025883,-2.34770612249821
130,"12",6,3,0.00453073726131951,0.00246510572317285,3,37.25,1,1,1324.28778230512,1216.9863433438,2541.27412564892,0.521111740342834,1,"FV2 vs RVK",254.127412564892,0.807154600556442,0.152770880025883,-1.61984432294331
135,"12",1,0,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,0,220.714630384187,1,1,"FV2 vs RVK",22.0714630384187,1.06920768378141,0.152770880025883,4.90231042013468
140,"12",1,0,0.00453073726131951,0.00246510572317285,3,37.25,1,1,220.714630384187,0,220.714630384187,1,1,"FV2 vs RVK",22.0714630384187,1.33126076700639,0.152770880025883,4.92238108815163
65,"28",0,2,0.00472747436211009,0.0024720291889449,3,38,1,1,0,809.051935528977,809.051935528977,0,1,"FV2 vs RVK",80.9051935528977,-2.5995354813682,0.252571448458404,-2.90392170660226
70,"28",0,2,0.00472747436211009,0.0024720291889449,3,38,1,1,0,809.051935528977,809.051935528977,0,1,"FV2 vs RVK",80.9051935528977,-2.33748239814322,0.252571448458404,-3.43987039887078
85,"28",0,4,0.00472747436211009,0.0024720291889449,3,38,1,1,0,1618.10387105795,1618.10387105795,0,1,"FV2 vs RVK",161.810387105795,-1.55132314846831,0.252571448458404,-7.795157534572
90,"28",1,27,0.00472747436211009,0.0024720291889449,3,38,1,1,211.529439062606,10922.2011296412,11133.7305687038,0.0189989723352209,1,"FV2 vs RVK",1113.37305687038,-1.28927006524334,0.252571448458404,-19.8917225836007
95,"28",8,54,0.00472747436211009,0.0024720291889449,3,38,1,1,1692.23551250085,21844.4022592824,23536.6377717832,0.0718979290461604,1,"FV2 vs RVK",2353.66377717832,-1.02721698201836,0.252571448458404,-24.814319319405
100,"28",12,19,0.00472747436211009,0.0024720291889449,3,38,1,1,2538.35326875127,7685.99338752528,10224.3466562766,0.248265571785266,1,"FV2 vs RVK",1022.43466562766,-0.765163898793391,0.252571448458404,-5.66938352869062
105,"28",4,4,0.00472747436211009,0.0024720291889449,3,38,1,1,846.117756250425,1618.10387105795,2464.22162730838,0.343361062525298,1,"FV2 vs RVK",246.422162730838,-0.503110815568419,0.252571448458404,-1.37676553421304
110,"28",6,3,0.00472747436211009,0.0024720291889449,3,38,1,1,1269.17663437564,1213.57790329346,2482.7545376691,0.511196985090272,1,"FV2 vs RVK",248.27545376691,-0.241057732343447,0.252571448458404,2.30257029977207
115,"28",1,2,0.00472747436211009,0.0024720291889449,3,38,1,1,211.529439062606,809.051935528977,1020.58137459158,0.207263667874849,1,"FV2 vs RVK",102.058137459158,0.0209953508815257,0.252571448458404,-5.81354770209341
120,"28",4,2,0.00472747436211009,0.0024720291889449,3,38,1,1,846.117756250425,809.051935528977,1655.1696917794,0.511196985090272,1,"FV2 vs RVK",165.51696917794,0.283048434106498,0.252571448458404,-0.311782339730808
125,"28",7,1,0.00472747436211009,0.0024720291889449,3,38,1,1,1480.70607343824,404.525967764488,1885.23204120273,0.785423778652515,1,"FV2 vs RVK",188.523204120273,0.54510151733147,0.252571448458404,6.68743958853665
130,"28",3,1,0.00472747436211009,0.0024720291889449,3,38,1,1,634.588317187818,404.525967764488,1039.11428495231,0.610701177317512,1,"FV2 vs RVK",103.911428495231,0.807154600556442,0.252571448458404,0.809059045030006
135,"28",0,1,0.00472747436211009,0.0024720291889449,3,38,1,1,0,404.525967764488,404.525967764488,0,1,"FV2 vs RVK",40.4525967764488,1.06920768378141,0.252571448458404,-8.37966184657773
140,"28",5,0,0.00472747436211009,0.0024720291889449,3,38,1,1,1057.64719531303,0,1057.64719531303,1,1,"FV2 vs RVK",105.764719531303,1.33126076700639,0.252571448458404,10.7753176949556
85,"48",0,1,0.00459556644047346,0.00240858583274726,3,35.15,1,1,0,415.181384198125,415.181384198125,0,1,"FV2 vs RVK",41.5181384198125,-1.55132314846831,-0.126670711585173,-3.94857720664287
90,"48",4,6,0.00459556644047346,0.00240858583274726,3,35.15,1,1,870.404127937686,2491.08830518875,3361.49243312644,0.258933835269159,1,"FV2 vs RVK",336.149243312644,-1.28927006524334,-0.126670711585173,1.71648188528177
95,"48",14,9,0.00459556644047346,0.00240858583274726,3,35.15,1,1,3046.4144477819,3736.63245778313,6783.04690556502,0.449121831264726,1,"FV2 vs RVK",678.304690556502,-1.02721698201836,-0.126670711585173,9.79305800446197
100,"48",11,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,2393.61135182864,0,2393.61135182864,1,1,"FV2 vs RVK",239.361135182864,-0.765163898793391,-0.126670711585173,23.0511116661525
105,"48",6,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1305.60619190653,0,1305.60619190653,1,1,"FV2 vs RVK",130.560619190653,-0.503110815568419,-0.126670711585173,15.7717482576154
110,"48",3,2,0.00459556644047346,0.00240858583274726,3,35.15,1,1,652.803095953264,830.36276839625,1483.16586434951,0.440141666987171,1,"FV2 vs RVK",148.316586434951,-0.241057732343447,-0.126670711585173,0.0432576720339133
115,"48",7,1,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1523.20722389095,415.181384198125,1938.38860808907,0.785811068809662,1,"FV2 vs RVK",193.838860808907,0.0209953508815257,-0.126670711585173,8.61514088347982
120,"48",6,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1305.60619190653,0,1305.60619190653,1,1,"FV2 vs RVK",130.560619190653,0.283048434106498,-0.126670711585173,13.0038359758241
125,"48",12,1,0.00459556644047346,0.00240858583274726,3,35.15,1,1,2611.21238381306,415.181384198125,3026.39376801118,0.862813164437963,1,"FV2 vs RVK",302.639376801118,0.54510151733147,-0.126670711585173,11.6035059265478
130,"48",5,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,1088.00515992211,0,1088.00515992211,1,1,"FV2 vs RVK",108.800515992211,0.807154600556442,-0.126670711585173,11.0321695074494
135,"48",2,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,435.202063968843,0,435.202063968843,1,1,"FV2 vs RVK",43.5202063968843,1.06920768378141,-0.126670711585173,6.88383924713757
145,"48",2,0,0.00459556644047346,0.00240858583274726,3,35.15,1,1,435.202063968843,0,435.202063968843,1,1,"FV2 vs RVK",43.5202063968843,1.59331385023136,-0.126670711585173,7.07092042445004
65,"60",0,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV2 vs RVK",42.7187594828802,-2.5995354813682,-0.772047720782136,-2.1101144852291
80,"60",0,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV2 vs RVK",42.7187594828802,-1.81337623169328,-0.772047720782136,-3.45054181560051
90,"60",1,15,0.00377306618965238,0.00234089194561176,3,30.3,1,1,265.036431839573,6407.81392243202,6672.8503542716,0.0397186236418311,1,"FV2 vs RVK",667.28503542716,-1.28927006524334,-0.772047720782136,-13.2252549487496
95,"60",2,10,0.00377306618965238,0.00234089194561176,3,30.3,1,1,530.072863679145,4271.87594828802,4801.94881196716,0.110387029190758,1,"FV2 vs RVK",480.194881196716,-1.02721698201836,-0.772047720782136,-8.74819191961059
100,"60",3,4,0.00377306618965238,0.00234089194561176,3,30.3,1,1,795.109295518718,1708.75037931521,2503.85967483392,0.317553456972965,1,"FV2 vs RVK",250.385967483392,-0.765163898793391,-0.772047720782136,-0.406072150350047
105,"60",1,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,265.036431839573,427.187594828802,692.224026668374,0.382876672332763,1,"FV2 vs RVK",69.2224026668374,-0.503110815568419,-0.772047720782136,-0.0488091321645601
110,"60",8,5,0.00377306618965238,0.00234089194561176,3,30.3,1,1,2120.29145471658,2135.93797414401,4256.22942886059,0.498161927160067,1,"FV2 vs RVK",425.622942886059,-0.241057732343447,-0.772047720782136,2.47635538443281
115,"60",5,3,0.00377306618965238,0.00234089194561176,3,30.3,1,1,1325.18215919786,1281.56278448641,2606.74494368427,0.508366636486078,1,"FV2 vs RVK",260.674494368427,0.0209953508815257,-0.772047720782136,0.75873626984233
120,"60",5,3,0.00377306618965238,0.00234089194561176,3,30.3,1,1,1325.18215919786,1281.56278448641,2606.74494368427,0.508366636486078,1,"FV2 vs RVK",260.674494368427,0.283048434106498,-0.772047720782136,-0.482706270521209
125,"60",4,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,1060.14572735829,427.187594828802,1487.33332218709,0.712782878957737,1,"FV2 vs RVK",148.733332218709,0.54510151733147,-0.772047720782136,4.01626888034965
130,"60",4,0,0.00377306618965238,0.00234089194561176,3,30.3,1,1,1060.14572735829,0,1060.14572735829,1,1,"FV2 vs RVK",106.014572735829,0.807154600556442,-0.772047720782136,10.8900088389387
135,"60",0,1,0.00377306618965238,0.00234089194561176,3,30.3,1,1,0,427.187594828802,427.187594828802,0,1,"FV2 vs RVK",42.7187594828802,1.06920768378141,-0.772047720782136,-8.6111788020768
90,"T5",0,3,0.00600844844563128,0.00310721612533402,3,26.75,1,1,0,965.494474471906,965.494474471906,0,1,"FV2 vs RVK",96.5494474471906,-1.28927006524334,-1.2444370780294,-6.91596130906077
95,"T5",1,7,0.00600844844563128,0.00310721612533402,3,26.75,1,1,166.432317602241,2252.82044043445,2419.25275803669,0.0687949272970168,1,"FV2 vs RVK",241.925275803669,-1.02721698201836,-1.2444370780294,-8.10535368982656
100,"T5",3,7,0.00600844844563128,0.00310721612533402,3,26.75,1,1,499.296952806724,2252.82044043445,2752.11739324117,0.181422839749834,1,"FV2 vs RVK",275.211739324117,-0.765163898793391,-1.2444370780294,-5.50867684441332
105,"T5",1,1,0.00600844844563128,0.00310721612533402,3,26.75,1,1,166.432317602241,321.831491490635,488.263809092877,0.340865561818822,1,"FV2 vs RVK",48.8263809092877,-0.503110815568419,-1.2444370780294,-0.64925619731866
110,"T5",5,1,0.00600844844563128,0.00310721612533402,3,26.75,1,1,832.161588011207,321.831491490635,1153.99307950184,0.721114886035916,1,"FV2 vs RVK",115.399307950184,-0.241057732343447,-1.2444370780294,6.14635183904817
115,"T5",3,2,0.00600844844563128,0.00310721612533402,3,26.75,1,1,499.296952806724,643.662982981271,1142.959935788,0.436845542151477,1,"FV2 vs RVK",114.2959935788,0.0209953508815257,-1.2444370780294,-1.02919670754849
120,"T5",6,8,0.00600844844563128,0.00310721612533402,3,26.75,1,1,998.593905613449,2574.65193192508,3573.24583753853,0.279464092596926,1,"FV2 vs RVK",357.324583753853,0.283048434106498,-1.2444370780294,-9.35122618647546
125,"T5",6,1,0.00600844844563128,0.00310721612533402,3,26.75,1,1,998.593905613449,321.831491490635,1320.42539710408,0.756266812046734,1,"FV2 vs RVK",132.042539710408,0.54510151733147,-1.2444370780294,4.857946757253
130,"T5",6,1,0.00600844844563128,0.00310721612533402,3,26.75,1,1,998.593905613449,321.831491490635,1320.42539710408,0.756266812046734,1,"FV2 vs RVK",132.042539710408,0.807154600556442,-1.2444370780294,4.4284618604115
