"sl","cpuetotalN","Station","day","qratio","prop","lo","mid","hi","Length","comp2","mod","ratio","cr_lo","cr_mid","cr_hi"
1.60157352463827,1,NA,NA,1,0.340499183513221,0.131284946107309,0.343504686387996,0.572659912364957,140,"FV1 vs RVQ","mod2",0.516298350208406,0.155026797649043,0.536172384076762,1.31408780567669
1.84519912693113,1,NA,NA,1,0.30664029802802,0.0783086056017881,0.311331638464294,0.642592621800595,145,"FV1 vs RVQ","mod2",0.44225284099423,0.0941917771541673,0.462976876045694,1.65479982885184
2.08882472922399,1,NA,NA,1,0.269899026398082,0.0363821183999845,0.279150712257262,0.738776183614128,150,"FV1 vs RVQ","mod2",0.369673560448151,0.044734228746304,0.38656745788451,2.53692139453175
-2.98906546709152,1,NA,NA,1,0.91885964865347,0.375186771680993,0.867301448842183,0.981021954487896,65,"FV2 vs FV3","mod2",11.3243242530372,0.503269819179185,6.52393331329477,42.0253181349789
-2.41164210084914,1,NA,NA,1,0.792772489889177,0.408798834578402,0.73472292325036,0.904735791839899,75,"FV2 vs FV3","mod2",3.82561412558213,0.701368983643462,2.80104602335684,8.63583790742915
-2.12293041772794,1,NA,NA,1,0.720605132472519,0.424744385708306,0.673298052666994,0.83904763721324,80,"FV2 vs FV3","mod2",2.57916381517509,0.742995198742539,2.02377372908945,4.98418970751171
-1.83421873460675,1,NA,NA,1,0.654851837786091,0.432854366105102,0.616320991614084,0.766377154522552,85,"FV2 vs FV3","mod2",1.8973064598856,0.771764139890355,1.58876679755261,3.45450768056919
-1.54550705148556,1,NA,NA,1,0.601535024778315,0.434600456125548,0.573125203756493,0.704776406205489,90,"FV2 vs FV3","mod2",1.50963086390128,0.778125348142774,1.33954818670551,2.58260952477448
-1.25679536836436,1,NA,NA,1,0.562912609239791,0.436122799300427,0.544608403514897,0.659346554988575,95,"FV2 vs FV3","mod2",1.28787199342616,0.784157060953468,1.19093145111875,2.01355780273055
-0.96808368524317,1,NA,NA,1,0.538684946464948,0.441453303940031,0.528806550673018,0.624228049984959,100,"FV2 vs FV3","mod2",1.16771595103392,0.791764070118743,1.1297483287589,1.69111565635476
-0.679372002121977,1,NA,NA,1,0.527292003837505,0.45322371775874,0.523913847056281,0.601119555872346,105,"FV2 vs FV3","mod2",1.11547087867802,0.809397097000086,1.11304127947398,1.50178654006416
-0.390660319000783,1,NA,NA,1,0.526701656783544,0.463115182276084,0.528924447681123,0.590974523618495,110,"FV2 vs FV3","mod2",1.1128322427756,0.852005462145217,1.12286343195688,1.47155143153103
-0.10194863587959,1,NA,NA,1,0.534739184845533,0.47523050577922,0.538857567857937,0.599003098230939,115,"FV2 vs FV3","mod2",1.14933208950339,0.895858125334469,1.17058171142888,1.51887431554016
0.186763047241603,1,NA,NA,1,0.549173230001758,0.485449155557919,0.552811554056881,0.614723438808416,120,"FV2 vs FV3","mod2",1.21814689487915,0.956669024860005,1.23820621412109,1.6045880555804
0.475474730362796,1,NA,NA,1,0.567729588583418,0.506038658679941,0.57080820439709,0.63690190912151,125,"FV2 vs FV3","mod2",1.31336675744918,1.02089853520214,1.3317046444585,1.7528310113436
0.764186413483989,1,NA,NA,1,0.588121834320345,0.526861007204041,0.59073556044618,0.658513234105438,130,"FV2 vs FV3","mod2",1.42790243165686,1.09883883810364,1.43157662453664,1.93698319841083
1.05289809660518,1,NA,NA,1,0.608117226030743,0.544455454979664,0.607826202158398,0.693226569127459,135,"FV2 vs FV3","mod2",1.55178350880626,1.19100772138627,1.54900876703284,2.21582922813909
1.34160977972638,1,NA,NA,1,0.625609085358543,0.544416686414736,0.623234792702137,0.728971563965899,140,"FV2 vs FV3","mod2",1.67100498674673,1.1692917362001,1.66515928823842,2.75493787472092
1.63032146284757,1,NA,NA,1,0.638648642950615,0.519789635309066,0.637620338335504,0.774427117019751,145,"FV2 vs FV3","mod2",1.76738963474636,1.05714832418082,1.76789623466071,3.580818583142
1.91903314596876,1,NA,NA,1,0.645399212022768,0.464640462426073,0.648628920731478,0.821233933432264,150,"FV2 vs FV3","mod2",1.8200726955638,0.851536079188935,1.85760119920356,4.98040414889374
2.20774482908995,1,NA,NA,1,0.64400269139987,0.383082105000022,0.654598466828602,0.868995603821035,155,"FV2 vs FV3","mod2",1.80901000047514,0.637331311382598,1.91439015952087,6.97645643011719
-3.38569473104311,1,NA,NA,1,0.0183495767748563,1.32094720733552e-05,0.0180416465735576,0.146982173350406,50,"FV2 vs RVK","mod2",0.0186925776638185,9.93361191448697e-06,0.0181593626605798,0.172334665690672
-2.86158856459317,1,NA,NA,1,0.0362598087991484,0.000520246389899273,0.040878574128,0.141790205593835,60,"FV2 vs RVK","mod2",0.0376240496455456,0.000473588036484428,0.041334479008381,0.172013599890344
-2.5995354813682,1,NA,NA,1,0.0507803756912975,0.00230298506648666,0.0594357002930323,0.156782441788717,65,"FV2 vs RVK","mod2",0.0534969720292918,0.00214423697611678,0.0621968288003017,0.194154231364487
-2.33748239814322,1,NA,NA,1,0.0705172228351888,0.00819890481584029,0.0829375450782092,0.185572151043001,70,"FV2 vs RVK","mod2",0.0758671645861868,0.00775112596982598,0.0875728344994065,0.247050837445805
-2.07542931491825,1,NA,NA,1,0.0966412919685569,0.0229837244174325,0.112611954927925,0.224095654136236,75,"FV2 vs RVK","mod2",0.106979974963825,0.0225048593154441,0.125070327378696,0.324134675801414
-1.81337623169328,1,NA,NA,1,0.130081798306289,0.0530309273687208,0.148865239705115,0.268960192188029,80,"FV2 vs RVK","mod2",0.149533367681034,0.0564187346510403,0.175337755758584,0.412304341310646
-1.55132314846831,1,NA,NA,1,0.171190100622993,0.0973361123040726,0.19619769225521,0.322529250379932,85,"FV2 vs RVK","mod2",0.206549295262606,0.106987144751374,0.249722990440292,0.525495400579372
-1.28927006524334,1,NA,NA,1,0.219405608668696,0.153693722287625,0.246967189655763,0.373355233915503,90,"FV2 vs RVK","mod2",0.281075051403457,0.172223819919582,0.337882550368315,0.656422201872522
-1.02721698201836,1,NA,NA,1,0.273077065038731,0.207980978520307,0.304672346124012,0.425626137700332,95,"FV2 vs RVK","mod2",0.37566164431623,0.247069679499158,0.442430901805246,0.807372646280365
-0.765163898793391,1,NA,NA,1,0.329578217298524,0.263954104366452,0.360344284041,0.475074585656692,100,"FV2 vs RVK","mod2",0.491598312886677,0.346199503510099,0.563597587872125,0.985937748700095
-0.503110815568419,1,NA,NA,1,0.385730965724438,0.320899888588042,0.411874157378497,0.521497487457091,105,"FV2 vs RVK","mod2",0.627951181324563,0.457309264092271,0.695376078221977,1.16939114847723
